class,tweet,toxic_words_found
0,This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.,"['fag', 'faggot']"
0,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,"['fuck', 'bitch', 'nigga']"
0,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,['bitch']
0,Those guys are the definition of white trash,['trash']
0,Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.,['nigga']
0,Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy,"['fag', 'faggot', 'pussy']"
0,Twitter is for fags.,['fag']
0,"Typically hateful, anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin http://t.co/tW9Nl5Hkmt","['hate', 'trash']"
0,Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN,"['fuck', 'fucking', 'nigger']"
0,Vanessa is such a fuckin faggot.,"['fuck', 'fag', 'faggot']"
0,Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8,['nigger']
0,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.,['nigger']
0,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg,['hate']
0,"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",['nigger']
0,What a fag,['fag']
0,What a fucking faggot,"['fuck', 'fucking', 'fag', 'faggot']"
0,"What these bitches want from a nigga?, like on some DMX shit","['shit', 'bitch', 'bitches', 'nigga']"
0,What's so good about Prom? All I see is another faggot ass High School dance.,"['fag', 'faggot']"
0,What's up faggots bet y'all thought you'd seen the last of me,"['fag', 'faggot']"
0,What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,"['retard', 'death']"
0,When a pussy nigga socks you and doesn't knock you out.,"['nigga', 'pussy']"
0,White bus drivers are all white trash. #LosAngeles,['trash']
0,White trash have taken over every charity organization in the US.,['trash']
0,White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.,['trash']
0,Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,"['fuck', 'fag']"
0,Whoever had Mr. Ramlogan for UWI business law tho? Racist mudda cunt,['cunt']
0,Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.,"['fag', 'faggot']"
0,"Why does this faggot in front of me have to get two dozen doughnuts right now, get the fuck on","['fuck', 'fag', 'faggot']"
0,Why you think all these niggas end up with all these kids? Fucking ugly bitches,"['fuck', 'fucking', 'bitch', 'bitches', 'nigga', 'niggas']"
0,Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,['fag']
0,Women who are feminist are the ugly bitches who cant find a man for themselves,"['bitch', 'bitches']"
0,Worlds biggest faggot lol,"['fag', 'faggot']"
0,Y'all hoes really get mad cause a nigga don't want cha,['nigga']
0,"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!""","['fuck', 'nigger', 'niggers', 'stupid', 'trash']"
0,Yo bitch ass needs to boss the fuck up.,"['fuck', 'bitch']"
0,Yo bitch on my dick she come to my crib she get passed around no love,"['bitch', 'dick']"
0,"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN",['trash']
0,"You #football #nigga #KISS #ISIS #wifebeater #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&gt;","['nigga', 'fag', 'faggot']"
0,You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,"['bitch', 'dick']"
0,You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,"['bitch', 'nigga']"
0,You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on,"['fuck', 'fucked', 'fag', 'faggot']"
0,You can't owe me shit ion trust niccas,['shit']
0,"You fucking fag &#8220;@baethingape: this is exactly what i am talking about 

women are pigs http://t.co/oKR3seYFBJ&#8221;","['fuck', 'fucking', 'fag']"
0,You got me faggot,"['fag', 'faggot']"
0,You hate football your a faggot,"['fag', 'faggot', 'hate']"
0,You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls,"['fuck', 'fucking', 'fag', 'faggot']"
0,You know what fuck you too bitch your such a little hoe! &gt;.&lt;,"['fuck', 'bitch']"
0,You like them bitch niggas.,"['bitch', 'nigga', 'niggas']"
0,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt","['bitch', 'bitches']"
0,You some type of special faggot if you bring chocolate Swishers to a smoke session.,"['fag', 'faggot']"
0,You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl,"['fuck', 'fucking', 'bitch']"
0,You're a faggot if you use the cover your face emoji,"['fag', 'faggot']"
0,You're all faggot fuckheads.,"['fuck', 'fag', 'faggot']"
0,Your acting like a spoiled little faggot have fun,"['fag', 'faggot']"
0,Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.,"['fuck', 'fucking', 'shit']"
0,Your retarded.,['retard']
0,"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman","['fuck', 'fucking', 'bitch', 'death']"
0,Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,['bitch']
0,ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!,"['shit', 'nigga', 'pussy']"
0,ahah fucking queer @KingJames kill urself,"['fuck', 'fucking', 'kill']"
0,"bitch kill yoself, go on to the bathroom and eat the pills bitch, all of em","['bitch', 'kill']"
0,bitch you're white stfu with your shitty Spanish,"['shit', 'bitch']"
0,bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M,"['bitch', 'bitches']"
0,cant trust niggas when it come to bitches,"['bitch', 'bitches', 'nigga', 'niggas']"
0,dem niggas ca have them white hoes.... I love my beautiful black sistas....,"['nigga', 'niggas']"
0,do you think all the rice fags are at McDonald's?,['fag']
0,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,"['shit', 'bitch', 'stupid', 'dumb']"
0,"everybody's favorite phrase to try and end an argument
""You do you and I do me"" 
lmao faggots","['fag', 'faggot']"
0,faggot http://t.co/tkPokv3ncd,"['fag', 'faggot']"
0,faggots http://t.co/DMKbGhai1z,"['fag', 'faggot']"
0,fat bitches fat bitches heeeey,"['bitch', 'bitches']"
0,"fuck ray rice ,someone crack that bitch","['fuck', 'bitch']"
0,fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE,"['fuck', 'fucking', 'retard', 'hate']"
0,gay ass fags http://t.co/eqn4gvW42V,['fag']
0,go get left in a hot car and die bitch,"['bitch', 'die']"
0,guy complains to me: #gays are over-sensitive... my response: and look at you complaining like little pussy. waahh waahh #hypocrite,['pussy']
0,harm this pussy instead RT @ABC7: missing 26-yr-old USC medical student last seen Tuesday May harm himself http://t.co/evU04p6SUR,['pussy']
0,hoe ass nigga &#128569;,['nigga']
0,hope gezus gets shot in his faggot head #houston #nbombs,"['fag', 'faggot']"
0,how the fuck do all these fucking faggot ass randos even find zoe's ask account????,"['fuck', 'fucking', 'fag', 'faggot']"
0,https://t.co/jtLZErgxI0 Leo get the fuck off of vine you fag,"['fuck', 'fag']"
0,"i find it funny when fags write ""looking for bf"" on a grindr ap. LOL thats a fucking ap dumbass.","['fuck', 'fucking', 'fag', 'dumb']"
0,i hate hoes.,['hate']
0,inb4 you unfunny nigger kill yourself,"['nigger', 'kill']"
0,ion speak on how flaw niggas and thirsty hoes be on I.g but boyyyyyy look at here &#128586;&#128586;,"['nigga', 'niggas']"
0,nigga u a cunt where yo fendi clutch,"['nigga', 'cunt']"
0,niggas ain't playin a gram of defense man George need to tell these bitch ass niggas man up,"['bitch', 'nigga', 'niggas']"
0,oh well. he's a fag anyways.,['fag']
0,omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid,['bitch']
0,one day im like harry styles is so hot the next day is who tf is this faggot,"['fag', 'faggot']"
0,pure trash http://t.co/A2RbVEBeg1,['trash']
0,"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;","['fuck', 'bitch']"
0,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,['retard']
0,smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,['pussy']
0,stupid loose pussyed bitch,"['bitch', 'pussy', 'stupid']"
0,talking crazy over the Internet is the same thing as doing it in person. don't try to be buddy buddy with me later on faggot fuck you.,"['fuck', 'fag', 'faggot']"
0,"tell the hating niggah 
stfu",['nigga']
0,the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.,['cunt']
0,they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.,['retard']
0,this guy is the biggest faggot omfg,"['fag', 'faggot']"
0,you a pussy ass nigga and I know it nigga.,"['nigga', 'pussy']"
0,you're all niggers,"['nigger', 'niggers']"
0,you're such a retard i hope you get type 2 diabetes and die from a sugar rush you fucking faggot @Dare_ILK,"['fuck', 'fucking', 'retard', 'fag', 'faggot', 'die']"
